,UMAP1,UMAP2
1875,-6.5535917,-17.980967
1876,-6.569544,-17.968904
1877,-6.5297174,-17.95316
1878,-6.520218,-18.037418
1879,-6.5278544,-17.998833
1880,-6.499389,-17.974648
1881,-6.472661,-18.001764
1882,-6.47074,-18.01147
1883,-6.4864793,-17.998085
1884,-6.4576316,-17.990992
1885,-6.470289,-17.974796
1886,-6.4416876,-18.043291
1887,-6.517738,-17.97161
1888,-6.4907565,-17.998407
1889,-6.5043354,-17.9904
1890,-6.4933863,-17.982752
1891,-6.4452324,-18.037203
1892,-6.4654136,-18.040073
1893,-6.404649,-18.05371
1894,-6.473193,-18.071085
1895,-6.4236884,-18.008438
1896,-6.397471,-18.05212
1897,-6.389726,-18.046556
1898,-6.4186015,-18.06764
1899,-6.3458586,-18.094084
1900,-6.325937,-18.06676
1901,-6.35172,-18.02046
1902,-6.320153,-18.08716
1903,-6.3485856,-18.021677
1904,-6.3596954,-18.04573
1905,-6.3285613,-18.065975
1906,-6.284956,-18.058582
1907,-6.290811,-18.057995
1908,-6.2965794,-18.054459
1909,-6.255696,-18.101334
1910,-6.249338,-18.109257
1911,-6.2488494,-18.072617
1912,-6.272083,-18.083555
1913,-6.2444987,-18.128128
1914,-6.2765846,-18.158403
1915,-6.2447515,-18.136148
1916,-6.2928586,-18.203989
1917,-6.6398635,-18.224285
1918,-6.6135325,-18.22952
1919,-6.601183,-18.252676
1920,-6.684491,-18.241003
1921,-6.6416483,-18.247303
1922,-6.87628,-18.14511
1923,-6.8868265,-18.162245
1924,-6.971607,-18.43962
1925,-6.9949594,-18.475166
1926,-6.9989157,-18.448109
1927,-7.029466,-18.49952
1928,-7.0343122,-18.521404
1929,-7.0407686,-18.500658
1930,-6.998628,-18.56137
1931,-7.023355,-18.574408
1932,-7.033557,-18.583721
1933,-6.991497,-18.562408
1934,-7.012914,-18.596075
1935,-7.026321,-18.602516
1936,-7.037672,-18.58869
1937,-7.0437183,-18.590246
1938,-7.003966,-18.618042
1939,-7.0465717,-18.553968
1940,-7.03419,-18.575382
1941,-7.0414705,-18.622387
1942,-7.0488734,-18.62257
1943,-7.032978,-18.618313
1944,-7.0163326,-18.600443
1945,-7.026579,-18.590017
1946,-6.7243485,-18.22286
1947,-6.9865885,-18.51839
1948,-6.7493057,-18.209354
1949,-6.770531,-18.161707
1950,-6.7853436,-18.162287
1951,-6.7727585,-18.139856
1952,-6.796552,-18.166105
1953,-6.792429,-18.13986
1954,-6.800446,-18.147266
1955,-6.8017735,-13.604964
1956,-6.783975,-13.579097
1957,-6.7145824,-13.666917
1958,-6.7756357,-13.609279
1959,-9.313355,-15.294937
1960,-9.293007,-15.478076
1961,-6.87958,-13.490173
1962,-8.12032,-14.343405
1963,-8.124024,-14.333557
1964,-8.118939,-14.638495
1965,-8.151944,-14.416184
1966,-8.196179,-14.489189
1967,-8.16766,-14.387212
1968,-8.189871,-14.421024
1969,-8.20112,-14.688086
1970,-8.331318,-14.591294
1971,-8.407655,-14.698054
1972,-8.353281,-14.737299
1973,-8.1592655,-14.4134035
1974,-8.632127,-14.444563
1975,-8.610239,-14.348592
1976,-8.575731,-14.372312
1977,-8.598086,-14.608817
1978,-8.576822,-14.353413
1979,-8.553142,-14.367932
1980,-8.491637,-14.287195
1981,-8.512066,-14.306089
1982,-8.54514,-14.364497
1983,-8.49009,-14.298072
1984,-8.521387,-14.254905
1985,-8.242245,-14.71115
1986,-8.870011,-15.360711
1987,-8.31251,-14.666718
1988,-8.891136,-15.326477
1989,-8.852182,-15.238298
1990,-8.947422,-15.16356
1991,-9.0638,-15.163644
1992,-9.33333,-15.260245
1993,-9.144429,-15.446939
1994,-9.262101,-15.542783
1995,-8.743532,-15.653269
1996,-8.518292,-15.61149
1997,-8.0975685,-14.998148
1998,-8.212674,-15.013837
1999,-7.80752,-15.017196
2000,-7.6308084,-14.89833
2001,-7.7302465,-15.252334
2002,-7.681554,-15.193342
2003,-7.586721,-14.966093
2004,-7.7118936,-15.034138
2005,-7.506982,-14.857824
2006,-7.7031345,-14.954032
2007,-7.8080006,-14.937708
2008,-7.7088857,-15.128429
2009,-7.9188604,-15.448457
2010,-7.8594203,-15.700137
2011,-7.9922333,-15.773315
2012,-7.977698,-15.458914
2013,-7.717009,-15.052036
2014,-7.982716,-15.846202
2015,-7.4720154,-15.449533
2016,-7.253215,-15.533416
2017,-8.084531,-15.94722
2018,-7.6163907,-15.872401
2019,-7.5805535,-15.670714
2020,-7.5318656,-15.833513
2021,-8.207538,-15.979504
2022,-8.009541,-15.881011
2023,-8.110804,-15.795349
2024,-8.006991,-15.912855
2025,-7.9862247,-15.956524
2026,-7.9975743,-15.913731
2027,-7.772211,-15.496281
2028,-7.894049,-15.215675
2029,-7.494625,-15.728381
2030,-7.4253445,-15.441199
2031,-7.6925764,-15.2715845
2032,-8.121071,-16.30654
2033,-7.5480437,-15.184237
2034,-7.425058,-14.992324
2035,-7.3836393,-14.959918
2036,-7.450543,-15.127533
2037,-7.8887024,-15.21098
2038,-7.8300314,-15.994402
2039,-8.796476,-16.12356
